project_a,project_b,weight_a,weight_b
"TypeScript Ethereum library with Account Abstraction, WebSocket support, and optimized performance.","JavaScript Ethereum library (ethers.js v6) with enhanced providers, contracts, wallets, and EIP-4844 support.",0.33279540163,0.66720459837
"TypeScript Ethereum library with Account Abstraction, WebSocket support, and optimized performance.","Lighthouse: Rust Ethereum consensus client focused on performance, stability, and Eth2 feature implementation.",0.46236897654,0.53763102346
"TypeScript Ethereum library with Account Abstraction, WebSocket support, and optimized performance.","Go Ethereum (geth): Leading Ethereum execution client implementing full node functionality, smart contracts, and network protocols.",0.57511063005,0.42488936995
"TypeScript Ethereum library with Account Abstraction, WebSocket support, and optimized performance.","Lodestar: TypeScript Ethereum consensus client with performance optimizations and hard fork support (Electra, Deneb).",0.67358756369,0.32641243631
"TypeScript Ethereum library with Account Abstraction, WebSocket support, and optimized performance.","OpenZeppelin Contracts: Secure Solidity smart contract library for ERC standards, access control, and upgradeability.",0.67661340324,0.32338659676
"TypeScript Ethereum library with Account Abstraction, WebSocket support, and optimized performance.","Solidity, an Ethereum smart contract language, enhances Yul IR, SMTChecker, and language features like try-catch.",0.60814465527,0.39185534473
"TypeScript Ethereum library with Account Abstraction, WebSocket support, and optimized performance.","Remix IDE: Browser-based Solidity/Vyper/Circom IDE with AI features, contract verification, and enhanced UI/UX.",0.6615670996,0.3384329004
"TypeScript Ethereum library with Account Abstraction, WebSocket support, and optimized performance.",BLST: Fast pairing-friendly elliptic curve crypto library with multi-language bindings and security focus.,0.7743176703,0.2256823297
"TypeScript Ethereum library with Account Abstraction, WebSocket support, and optimized performance.","Efficient Nim-based Ethereum client supporting Capella, Deneb, Electra, and light clients.",0.5753128448,0.4246871552
"TypeScript Ethereum library with Account Abstraction, WebSocket support, and optimized performance.",Ethereum ERC-4337 account abstraction implementation with gas optimization and enhanced security.,0.5814180728,0.4185819272
"TypeScript Ethereum library with Account Abstraction, WebSocket support, and optimized performance.",Safe: A multi-sig smart contract wallet (Solidity) for secure digital asset management with modular features and L2 scaling.,0.5667989306,0.4332010694
"TypeScript Ethereum library with Account Abstraction, WebSocket support, and optimized performance.","Rust Ethereum 'core' provides Solidity macro, dynamic ABI, primitives, and EIP-712 support.",0.7194247952,0.2805752048
"Lodestar: TypeScript Ethereum consensus client with performance optimizations and hard fork support (Electra, Deneb).","High-performance, modular Ethereum Virtual Machine (EVM) in Rust supporting EIPs and L2s like Optimism.",0.73599242927,0.26400757073
"Lodestar: TypeScript Ethereum consensus client with performance optimizations and hard fork support (Electra, Deneb).","Rust Ethereum 'core' provides Solidity macro, dynamic ABI, primitives, and EIP-712 support.",0.7621954747,0.2378045253
"OpenZeppelin Contracts: Secure Solidity smart contract library for ERC standards, access control, and upgradeability.","Java Ethereum client Teku supports Beacon Chain, validator functions, and Deneb/EIP-4844 upgrade.",0.84499659305,0.15500340695
"OpenZeppelin Contracts: Secure Solidity smart contract library for ERC standards, access control, and upgradeability.","Go Ethereum (geth): Leading Ethereum execution client implementing full node functionality, smart contracts, and network protocols.",0.38658155987,0.61341844013
"OpenZeppelin Contracts: Secure Solidity smart contract library for ERC standards, access control, and upgradeability.","Lodestar: TypeScript Ethereum consensus client with performance optimizations and hard fork support (Electra, Deneb).",0.42950014653,0.57049985347
"OpenZeppelin Contracts: Secure Solidity smart contract library for ERC standards, access control, and upgradeability.","JavaScript Ethereum library (ethers.js v6) with enhanced providers, contracts, wallets, and EIP-4844 support.",0.2225923887,0.7774076113
"OpenZeppelin Contracts: Secure Solidity smart contract library for ERC standards, access control, and upgradeability.","Solidity, an Ethereum smart contract language, enhances Yul IR, SMTChecker, and language features like try-catch.",0.5366222584,0.4633777416
"OpenZeppelin Contracts: Secure Solidity smart contract library for ERC standards, access control, and upgradeability.","JavaScript IPFS client with ESM, gRPC, TypeScript, and enhanced API for interacting with IPFS nodes.",0.73987288845,0.26012711155
"OpenZeppelin Contracts: Secure Solidity smart contract library for ERC standards, access control, and upgradeability.",Ethereum ERC-4337 account abstraction implementation with gas optimization and enhanced security.,0.62385094665,0.37614905335
"OpenZeppelin Contracts: Secure Solidity smart contract library for ERC standards, access control, and upgradeability.","Go-libp2p: Modular P2P networking stack using QUIC, WebRTC, with enhanced security, performance, and resource management.",0.4545456446,0.5454543554
"Solhint: Solidity linter for security & style, featuring gas optimization, autofixes, and plugins.","Hardhat: Ethereum development environment with Ignition deployments, EDR execution, and pnpm.",0.48706015923,0.51293984077
"Solhint: Solidity linter for security & style, featuring gas optimization, autofixes, and plugins.",Ethereum ERC-4337 account abstraction implementation with gas optimization and enhanced security.,0.17328588981,0.82671411019
"Solhint: Solidity linter for security & style, featuring gas optimization, autofixes, and plugins.","Java Ethereum client Teku supports Beacon Chain, validator functions, and Deneb/EIP-4844 upgrade.",0.2270690564,0.7729309436
"Solhint: Solidity linter for security & style, featuring gas optimization, autofixes, and plugins.","Solidity, an Ethereum smart contract language, enhances Yul IR, SMTChecker, and language features like try-catch.",0.07026215228,0.92973784772
"Solhint: Solidity linter for security & style, featuring gas optimization, autofixes, and plugins.",Go library for fast Inner Product Arguments (IPA) and multiproofs using Bandersnatch.,0.47021267125,0.52978732875
"Solhint: Solidity linter for security & style, featuring gas optimization, autofixes, and plugins.","Remix IDE: Browser-based Solidity/Vyper/Circom IDE with AI features, contract verification, and enhanced UI/UX.",0.10280715921,0.89719284079
"Solhint: Solidity linter for security & style, featuring gas optimization, autofixes, and plugins.","Lodestar: TypeScript Ethereum consensus client with performance optimizations and hard fork support (Electra, Deneb).",0.14895309321,0.85104690679
"Solhint: Solidity linter for security & style, featuring gas optimization, autofixes, and plugins.","Go-libp2p: Modular P2P networking stack using QUIC, WebRTC, with enhanced security, performance, and resource management.",0.06250044922,0.93749955078
"Solhint: Solidity linter for security & style, featuring gas optimization, autofixes, and plugins.","Reth: Rust Ethereum execution client featuring Alloy integration, a new engine API, and Optimism support.",0.1176478547,0.8823521453
"Solhint: Solidity linter for security & style, featuring gas optimization, autofixes, and plugins.","High-performance, modular Ethereum Virtual Machine (EVM) in Rust supporting EIPs and L2s like Optimism.",0.09090968491,0.90909031509
"Python Web3.py library provides asynchronous Ethereum interaction via RPC, contracts, and ENS.","Go Ethereum (geth): Leading Ethereum execution client implementing full node functionality, smart contracts, and network protocols.",0.44150753315,0.55849246685
"Python Web3.py library provides asynchronous Ethereum interaction via RPC, contracts, and ENS.","Lodestar: TypeScript Ethereum consensus client with performance optimizations and hard fork support (Electra, Deneb).",0.60224822915,0.39775177085
"Python Web3.py library provides asynchronous Ethereum interaction via RPC, contracts, and ENS.","JavaScript Ethereum library (ethers.js v6) with enhanced providers, contracts, wallets, and EIP-4844 support.",0.33612623305,0.66387376695
"Python Web3.py library provides asynchronous Ethereum interaction via RPC, contracts, and ENS.","JavaScript IPFS client with ESM, gRPC, TypeScript, and enhanced API for interacting with IPFS nodes.",0.701597576,0.298402424
"Python Web3.py library provides asynchronous Ethereum interaction via RPC, contracts, and ENS.","Python Ethereum library web3.py: async, middleware, contract interaction, ENS, and optimized performance.",0.5019417625,0.4980582375
"Python Web3.py library provides asynchronous Ethereum interaction via RPC, contracts, and ENS.","Go-libp2p: Modular P2P networking stack using QUIC, WebRTC, with enhanced security, performance, and resource management.",0.4545456446,0.5454543554
"Python Web3.py library provides asynchronous Ethereum interaction via RPC, contracts, and ENS.","Reth: Rust Ethereum execution client featuring Alloy integration, a new engine API, and Optimism support.",0.6250001797,0.3749998203
"Python Web3.py library provides asynchronous Ethereum interaction via RPC, contracts, and ENS.","Rust Ethereum 'core' provides Solidity macro, dynamic ABI, primitives, and EIP-712 support.",0.7621954747,0.2378045253
"Python Web3.py library provides asynchronous Ethereum interaction via RPC, contracts, and ENS.","Prettier plugin for Solidity formatting, supporting latest Prettier & Node.js with continuous improvements.",0.7283639872,0.2716360128
"Python Web3.py library provides asynchronous Ethereum interaction via RPC, contracts, and ENS.",Go library for fast Inner Product Arguments (IPA) and multiproofs using Bandersnatch.,0.8333331736,0.1666668264
